Time:1,End Time,f001,Event Id,Event Date,Event Duration
1038.3270,1038.6270,2,,,
1038.5600,1038.8600,2,,,
1038.8270,1039.1270,2,,,
1039.0600,1039.3600,1,,,
1039.3270,1039.6270,1,,,
1039.5940,1039.8940,2,,,
1039.8280,1040.1280,2,,,
1040.0950,1040.3950,2,,,
1040.3610,1040.6610,1,,,
1040.5950,1040.8950,1,,,
1040.8620,1041.1620,2,,,
1041.1290,1041.4290,1,,,
1041.3620,1041.6620,2,,,
1041.6290,1041.9290,1,,,
1041.8630,1042.1630,2,,,
1042.1290,1042.4290,1,,,
1042.3960,1042.6960,2,,,
1050.6530,1050.9530,2,,,
1050.9700,1051.2700,2,,,
1051.1870,1051.4870,1,,,
1051.4700,1051.7700,2,,,
1051.7210,1052.0210,1,,,
1051.9710,1052.2710,1,,,
1052.2380,1052.5380,2,,,
1052.4710,1052.7710,2,,,
1052.7380,1053.0380,2,,,
1053.0050,1053.3050,2,,,
1053.2390,1053.5390,2,,,
1053.5060,1053.8060,1,,,
1053.7720,1054.0720,2,,,
1054.0060,1054.3060,1,,,
1054.2730,1054.5730,2,,,
1054.5060,1054.8060,1,,,
1054.7730,1055.0730,1,,,
1055.0070,1055.3070,2,,,
1055.2740,1055.5740,1,,,
1055.5070,1055.8070,2,,,
1055.7740,1056.0740,2,,,
1055.9910,1056.2910,2,,,
1056.2740,1056.5740,2,,,
1056.4910,1056.7910,1,,,
1056.7750,1057.0750,1,,,
1057.0250,1057.3250,2,,,
1057.2750,1057.5750,1,,,
1057.5420,1057.8420,1,,,
1057.8090,1058.1090,2,,,
1058.0420,1058.3420,1,,,
1058.3090,1058.6090,1,,,
1058.5760,1058.8760,1,,,
1058.8100,1059.1100,1,,,
1059.0760,1059.3760,2,,,
1059.3430,1059.6430,2,,,
1059.5770,1059.8770,2,,,
1059.8440,1060.1440,1,,,
1060.1110,1060.4110,2,,,
1060.3440,1060.6440,2,,,
1060.6110,1060.9110,2,,,
1060.8450,1061.1450,1,,,
1061.1110,1061.4110,2,,,
1061.3450,1061.6450,2,,,
1061.6120,1061.9120,1,,,
1061.8450,1062.1450,2,,,
1062.1120,1062.4120,2,,,
1062.3290,1062.6290,1,,,
1062.6130,1062.9130,1,,,
1062.8460,1063.1460,1,,,
1063.1130,1063.4130,2,,,
1063.3800,1063.6800,1,,,
1063.6130,1063.9130,1,,,
1063.8800,1064.1800,2,,,
1064.1140,1064.4140,2,,,
1064.3810,1064.6810,2,,,
1064.6140,1064.9140,2,,,
1064.8810,1065.1810,1,,,
1065.1480,1065.4480,1,,,
1065.3820,1065.6820,2,,,
1065.6480,1065.9480,1,,,
1065.9150,1066.2150,2,,,
1066.1490,1066.4490,1,,,
1066.4160,1066.7160,1,,,
1066.6490,1066.9490,2,,,
1066.9160,1067.2160,1,,,
1067.1330,1067.4330,1,,,
1067.4170,1067.7170,2,,,
1067.6670,1067.9670,1,,,
1077.7600,1078.0600,2,,,
1078.0270,1078.3270,2,,,
1078.2600,1078.5600,1,,,
1078.5270,1078.8270,1,,,
1078.7610,1079.0610,1,,,
1079.0280,1079.3280,2,,,
1079.2610,1079.5610,2,,,
1079.5280,1079.8280,1,,,
1079.7950,1080.0950,1,,,
1080.0280,1080.3280,2,,,
1080.2950,1080.5950,1,,,
1080.5290,1080.8290,2,,,
1080.7960,1081.0960,2,,,
1081.0290,1081.3290,2,,,
1081.2960,1081.5960,2,,,
1081.5630,1081.8630,1,,,
1081.7960,1082.0960,1,,,
1082.0630,1082.3630,2,,,
1082.2970,1082.5970,1,,,
1082.5640,1082.8640,1,,,
1082.8310,1083.1310,2,,,
1083.0640,1083.3640,1,,,
1083.3310,1083.6310,1,,,
1083.5980,1083.8980,2,,,
1083.8310,1084.1310,2,,,
1084.0980,1084.3980,1,,,
1084.3650,1084.6650,2,,,
1084.6320,1084.9320,2,,,
1084.8660,1085.1660,2,,,
1085.1320,1085.4320,2,,,
1085.3660,1085.6660,1,,,
1085.6330,1085.9330,2,,,
1085.8660,1086.1660,1,,,
1086.1330,1086.4330,1,,,
1086.4000,1086.7000,1,,,
1086.6340,1086.9340,2,,,
1086.9010,1087.2010,2,,,
1087.1340,1087.4340,2,,,
1087.4010,1087.7010,1,,,
1087.6340,1087.9340,2,,,
1087.9010,1088.2010,1,,,
1088.1680,1088.4680,2,,,
1088.4020,1088.7020,1,,,
1088.6690,1088.9690,2,,,
1088.9350,1089.2350,2,,,
1089.1690,1089.4690,1,,,
1089.4360,1089.7360,1,,,
1089.7030,1090.0030,2,,,
1089.9360,1090.2360,1,,,
1090.2030,1090.5030,1,,,
1090.4700,1090.7700,2,,,
1090.7040,1091.0040,1,,,
1090.9700,1091.2700,1,,,
1091.2380,1091.5380,2,,,
1091.4710,1091.7710,1,,,
1091.7380,1092.0380,1,,,
1091.9710,1092.2710,2,,,
1092.2380,1092.5380,1,,,
1092.5050,1092.8050,1,,,
1092.7720,1093.0720,2,,,
1093.0050,1093.3050,1,,,
1093.2720,1093.5720,2,,,
1093.5390,1093.8390,2,,,
1093.7730,1094.0730,2,,,
1094.0400,1094.3400,2,,,
1094.3060,1094.6060,2,,,
1094.5400,1094.8400,2,,,
1094.8070,1095.1070,1,,,
1103.0970,1103.3970,1,,,
1103.3640,1103.6640,2,,,
1103.6310,1103.9310,2,,,
1103.8640,1104.1640,2,,,
1104.1310,1104.4310,2,,,
1104.3980,1104.6980,1,,,
1104.6650,1104.9650,2,,,
1104.8980,1105.1980,1,,,
1105.1650,1105.4650,1,,,
1105.4320,1105.7320,1,,,
1105.6660,1105.9660,1,,,
1105.9320,1106.2320,2,,,
1106.1660,1106.4660,1,,,
1106.4330,1106.7330,2,,,
1106.6660,1106.9660,2,,,
1106.9330,1107.2330,2,,,
1107.2000,1107.5000,1,,,
1107.4670,1107.7670,2,,,
1107.7340,1108.0340,2,,,
1107.9670,1108.2670,2,,,
1108.2350,1108.5350,1,,,
1108.4850,1108.7850,1,,,
1108.7350,1109.0350,2,,,
1109.0020,1109.3020,1,,,
1109.2350,1109.5350,2,,,
1109.5020,1109.8020,2,,,
1109.7690,1110.0690,1,,,
1110.0030,1110.3030,2,,,
1110.2690,1110.5690,1,,,
1110.5360,1110.8360,1,,,
1110.7700,1111.0700,2,,,
1111.0370,1111.3370,1,,,
1111.2700,1111.5700,2,,,
1111.5370,1111.8370,1,,,
1111.8040,1112.1040,1,,,
1112.0370,1112.3370,2,,,
1112.3040,1112.6040,2,,,
1112.5380,1112.8380,2,,,
1112.8050,1113.1050,2,,,
1113.0720,1113.3720,1,,,
1113.3380,1113.6380,2,,,
1113.5720,1113.8720,2,,,
1113.8390,1114.1390,1,,,
1114.0720,1114.3720,1,,,
1114.3230,1114.6230,2,,,
1114.5730,1114.8730,1,,,
1114.8230,1115.1230,1,,,
1115.0730,1115.3730,1,,,
1115.3400,1115.6400,1,,,
1115.5740,1115.8740,1,,,
1115.8400,1116.1400,2,,,
1116.0740,1116.3740,1,,,
1116.3410,1116.6410,2,,,
1116.5740,1116.8740,2,,,
1116.8410,1117.1410,2,,,
1117.1080,1117.4080,1,,,
1117.3420,1117.6420,2,,,
1117.6090,1117.9090,1,,,
1117.8420,1118.1420,1,,,
1118.1090,1118.4090,2,,,
1118.3420,1118.6420,1,,,
1118.6090,1118.9090,2,,,
1118.8760,1119.1760,2,,,
1119.0930,1119.3930,1,,,
1119.3770,1119.6770,2,,,
1119.6100,1119.9100,2,,,
1119.8770,1120.1770,1,,,
1120.1110,1120.4110,2,,,
1128.4510,1128.7510,2,,,
1128.7170,1129.0170,1,,,
1128.9510,1129.2510,1,,,
1129.2180,1129.5180,1,,,
1129.4850,1129.7850,1,,,
1129.7180,1130.0180,2,,,
1129.9680,1130.2680,1,,,
1130.2190,1130.5190,1,,,
1130.4860,1130.7860,2,,,
1130.7190,1131.0190,1,,,
1130.9860,1131.2860,2,,,
1131.2530,1131.5530,1,,,
1131.4860,1131.7860,1,,,
1131.7530,1132.0530,1,,,
1131.9870,1132.2870,2,,,
1132.2540,1132.5540,1,,,
1132.4870,1132.7870,2,,,
1132.7540,1133.0540,2,,,
1132.9880,1133.2880,2,,,
1133.2540,1133.5540,1,,,
1133.4880,1133.7880,2,,,
1133.7550,1134.0550,2,,,
1133.9880,1134.2880,2,,,
1134.2550,1134.5550,1,,,
1134.5220,1134.8220,2,,,
1134.7390,1135.0390,2,,,
1135.0230,1135.3230,2,,,
1135.2890,1135.5890,1,,,
1135.5230,1135.8230,1,,,
1135.7900,1136.0900,2,,,
1136.0230,1136.3230,2,,,
1136.2900,1136.5900,1,,,
1136.5240,1136.8240,2,,,
1136.7910,1137.0910,2,,,
1137.0570,1137.3570,2,,,
1137.2910,1137.5910,1,,,
1137.5580,1137.8580,2,,,
1137.7910,1138.0910,2,,,
1138.0580,1138.3580,2,,,
1138.3250,1138.6250,2,,,
1138.5590,1138.8590,2,,,
1138.8260,1139.1260,1,,,
1139.0930,1139.3930,1,,,
1139.3260,1139.6260,1,,,
1139.5930,1139.8930,2,,,
1139.8600,1140.1600,1,,,
1140.0770,1140.3770,1,,,
1140.3600,1140.6600,1,,,
1140.5940,1140.8940,1,,,
1140.8610,1141.1610,1,,,
1141.0940,1141.3940,2,,,
1141.3610,1141.6610,2,,,
1141.5940,1141.8940,2,,,
1141.8610,1142.1610,2,,,
1142.1280,1142.4280,1,,,
1142.3620,1142.6620,2,,,
1142.6290,1142.9290,2,,,
1142.8620,1143.1620,2,,,
1143.1290,1143.4290,1,,,
1143.3960,1143.6960,1,,,
1143.6630,1143.9630,1,,,
1143.8960,1144.1960,2,,,
1144.1630,1144.4630,2,,,
1144.4300,1144.7300,2,,,
1144.6640,1144.9640,1,,,
1144.9300,1145.2300,1,,,
1145.1970,1145.4970,2,,,
1145.4310,1145.7310,1,,,
1153.7710,1154.0710,1,,,
1154.0380,1154.3380,2,,,
1154.2710,1154.5710,1,,,
1154.5380,1154.8380,2,,,
1154.7550,1155.0550,2,,,
1155.0390,1155.3390,2,,,
1155.3060,1155.6060,2,,,
1155.5220,1155.8220,2,,,
1155.7890,1156.0890,1,,,
1156.0730,1156.3730,1,,,
1156.3060,1156.6060,1,,,
1156.5730,1156.8730,2,,,
1156.8400,1157.1400,2,,,
1157.0740,1157.3740,2,,,
1157.3240,1157.6240,1,,,
1157.5740,1157.8740,2,,,
1157.8410,1158.1410,1,,,
1158.0910,1158.3910,2,,,
1158.3750,1158.6750,2,,,
1158.6080,1158.9080,1,,,
1158.8750,1159.1750,1,,,
1159.1420,1159.4420,2,,,
1159.3750,1159.6750,2,,,
1159.6420,1159.9420,1,,,
1159.8760,1160.1760,1,,,
1160.1430,1160.4430,1,,,
1160.4100,1160.7100,2,,,
1160.6430,1160.9430,2,,,
1160.9100,1161.2100,2,,,
1161.1440,1161.4440,2,,,
1161.4100,1161.7100,1,,,
1161.6610,1161.9610,1,,,
1161.9110,1162.2110,1,,,
1162.1780,1162.4780,1,,,
1162.4110,1162.7110,1,,,
1162.6780,1162.9780,1,,,
1162.9120,1163.2120,1,,,
1163.1780,1163.4780,2,,,
1163.4450,1163.7450,2,,,
1163.6790,1163.9790,1,,,
1163.9460,1164.2460,1,,,
1164.1790,1164.4790,2,,,
1164.4460,1164.7460,2,,,
1164.6800,1164.9800,1,,,
1164.9470,1165.2470,2,,,
1165.1800,1165.4800,1,,,
1165.4470,1165.7470,1,,,
1165.6800,1165.9800,2,,,
1165.9470,1166.2470,1,,,
1166.2140,1166.5140,1,,,
1166.4310,1166.7310,1,,,
1166.7150,1167.0150,2,,,
1166.9480,1167.2480,2,,,
1167.2150,1167.5150,2,,,
1167.4490,1167.7490,2,,,
1167.7150,1168.0150,1,,,
1167.9820,1168.2820,1,,,
1168.2160,1168.5160,2,,,
1168.4660,1168.7660,2,,,
1168.7500,1169.0500,2,,,
1168.9830,1169.2830,2,,,
1169.2500,1169.5500,1,,,
1169.4840,1169.7840,1,,,
1169.7500,1170.0500,2,,,
1170.0170,1170.3170,2,,,
1170.2510,1170.5510,2,,,
1170.5180,1170.8180,2,,,
1170.7850,1171.0850,1,,,
1179.0910,1179.3910,1,,,
1179.3580,1179.6580,1,,,
1179.6080,1179.9080,1,,,
1179.8590,1180.1590,2,,,
1180.1250,1180.4250,2,,,
1180.3920,1180.6920,2,,,
1180.6590,1180.9590,1,,,
1180.8930,1181.1930,2,,,
1181.1600,1181.4600,2,,,
1181.3930,1181.6930,2,,,
1181.6600,1181.9600,2,,,
1181.9270,1182.2270,2,,,
1182.1600,1182.4600,1,,,
1182.4270,1182.7270,2,,,
1182.6610,1182.9610,2,,,
1182.9280,1183.2280,2,,,
1183.1610,1183.4610,2,,,
1183.4280,1183.7280,1,,,
1183.6950,1183.9950,2,,,
1183.9620,1184.2620,1,,,
1184.1950,1184.4950,1,,,
1184.4620,1184.7620,2,,,
1184.7290,1185.0290,1,,,
1184.9960,1185.2960,1,,,
1185.2300,1185.5300,1,,,
1185.4800,1185.7800,2,,,
1185.7630,1186.0630,1,,,
1185.9800,1186.2800,1,,,
1186.2640,1186.5640,1,,,
1186.4970,1186.7970,1,,,
1186.7640,1187.0640,1,,,
1187.0310,1187.3310,2,,,
1187.2980,1187.5980,2,,,
1187.5310,1187.8310,2,,,
1187.7980,1188.0980,1,,,
1188.0650,1188.3650,1,,,
1188.2990,1188.5990,1,,,
1188.5660,1188.8660,2,,,
1188.8160,1189.1160,2,,,
1189.0830,1189.3830,2,,,
1189.3330,1189.6330,1,,,
1189.6000,1189.9000,1,,,
1189.8330,1190.1330,2,,,
1190.1000,1190.4000,2,,,
1190.3170,1190.6170,2,,,
1190.5840,1190.8840,2,,,
1190.8510,1191.1510,2,,,
1191.0840,1191.3840,1,,,
1191.3510,1191.6510,2,,,
1191.6010,1191.9010,2,,,
1191.8520,1192.1520,1,,,
1192.1180,1192.4180,2,,,
1192.3520,1192.6520,1,,,
1192.6190,1192.9190,2,,,
1192.8520,1193.1520,1,,,
1193.1360,1193.4360,2,,,
1193.3530,1193.6530,2,,,
1193.6200,1193.9200,1,,,
1193.8700,1194.1700,2,,,
1194.1370,1194.4370,1,,,
1194.4040,1194.7040,2,,,
1194.6700,1194.9700,1,,,
1194.9040,1195.2040,1,,,
1195.1710,1195.4710,2,,,
1195.4380,1195.7380,1,,,
1195.6550,1195.9550,1,,,
1195.9210,1196.2210,1,,,
1196.1550,1196.4550,2,,,
1204.4950,1204.7950,2,,,
1204.7790,1205.0790,1,,,
1205.0120,1205.3120,1,,,
1205.2790,1205.5790,2,,,
1205.5290,1205.8290,1,,,
1205.7630,1206.0630,2,,,
1206.0470,1206.3470,2,,,
1206.2800,1206.5800,2,,,
1206.5470,1206.8470,1,,,
1206.8140,1207.1140,1,,,
1207.0470,1207.3470,1,,,
1207.3140,1207.6140,1,,,
1207.5480,1207.8480,1,,,
1207.8140,1208.1140,1,,,
1208.0480,1208.3480,2,,,
1208.3150,1208.6150,2,,,
1208.5480,1208.8480,2,,,
1208.8150,1209.1150,2,,,
1209.0490,1209.3490,1,,,
1209.3160,1209.6160,1,,,
1209.5490,1209.8490,1,,,
1209.8160,1210.1160,1,,,
1210.0830,1210.3830,1,,,
1210.3160,1210.6160,2,,,
1210.5670,1210.8670,2,,,
1210.8170,1211.1170,2,,,
1211.0840,1211.3840,1,,,
1211.3510,1211.6510,2,,,
1211.5670,1211.8670,2,,,
1211.8510,1212.1510,2,,,
1212.1010,1212.4010,2,,,
1212.3350,1212.6350,1,,,
1212.6180,1212.9180,2,,,
1212.8350,1213.1350,2,,,
1213.1020,1213.4020,2,,,
1213.3520,1213.6520,1,,,
1213.6190,1213.9190,1,,,
1213.8860,1214.1860,1,,,
1214.1030,1214.4030,2,,,
1214.3700,1214.6700,1,,,
1214.6200,1214.9200,2,,,
1214.8870,1215.1870,2,,,
1215.1200,1215.4200,1,,,
1215.3700,1215.6700,1,,,
1215.6210,1215.9210,1,,,
1215.8710,1216.1710,2,,,
1216.1380,1216.4380,2,,,
1216.3710,1216.6710,1,,,
1216.6380,1216.9380,2,,,
1216.9220,1217.2220,1,,,
1217.1550,1217.4550,2,,,
1217.4220,1217.7220,1,,,
1217.6560,1217.9560,1,,,
1217.9230,1218.2230,2,,,
1218.1560,1218.4560,2,,,
1218.4230,1218.7230,2,,,
1218.6560,1218.9560,1,,,
1218.8730,1219.1730,2,,,
1219.1570,1219.4570,2,,,
1219.4240,1219.7240,2,,,
1219.6570,1219.9570,1,,,
1219.9080,1220.2080,1,,,
1220.1580,1220.4580,2,,,
1220.4080,1220.7080,1,,,
1220.6410,1220.9410,2,,,
1220.9250,1221.2250,1,,,
1221.1580,1221.4580,2,,,
1221.4260,1221.7260,2,,,
1229.7320,1230.0320,1,,,
1229.9990,1230.2990,2,,,
1230.2320,1230.5320,2,,,
1230.4830,1230.7830,2,,,
1230.7500,1231.0500,1,,,
1231.0000,1231.3000,2,,,
1231.2500,1231.5500,2,,,
1231.5000,1231.8000,2,,,
1231.7500,1232.0500,2,,,
1232.0010,1232.3010,2,,,
1232.2670,1232.5670,2,,,
1232.5340,1232.8340,1,,,
1232.7680,1233.0680,2,,,
1233.0350,1233.3350,1,,,
1233.2680,1233.5680,2,,,
1233.5350,1233.8350,1,,,
1233.8020,1234.1020,1,,,
1234.0360,1234.3360,2,,,
1234.3020,1234.6020,1,,,
1234.5700,1234.8700,1,,,
1234.8360,1235.1360,2,,,
1235.0700,1235.3700,2,,,
1235.3370,1235.6370,1,,,
1235.5700,1235.8700,1,,,
1235.8210,1236.1210,1,,,
1236.0540,1236.3540,2,,,
1236.3370,1236.6370,2,,,
1236.5710,1236.8710,2,,,
1236.8380,1237.1380,1,,,
1237.1050,1237.4050,1,,,
1237.3380,1237.6380,1,,,
1237.6050,1237.9050,1,,,
1237.8720,1238.1720,1,,,
1238.1050,1238.4050,2,,,
1238.3720,1238.6720,2,,,
1238.5890,1238.8890,2,,,
1238.8730,1239.1730,1,,,
1239.1230,1239.4230,2,,,
1239.3730,1239.6730,1,,,
1239.6400,1239.9400,1,,,
1239.9070,1240.2070,2,,,
1240.1240,1240.4240,2,,,
1240.4070,1240.7070,1,,,
1240.6740,1240.9740,1,,,
1240.9080,1241.2080,2,,,
1241.1750,1241.4750,2,,,
1241.4420,1241.7420,2,,,
1241.6750,1241.9750,2,,,
1241.9420,1242.2420,1,,,
1242.1750,1242.4750,1,,,
1242.4420,1242.7420,1,,,
1242.6760,1242.9760,2,,,
1242.9430,1243.2430,2,,,
1243.1760,1243.4760,2,,,
1243.4430,1243.7430,2,,,
1243.6770,1243.9770,1,,,
1243.9440,1244.2440,2,,,
1244.1770,1244.4770,1,,,
1244.4440,1244.7440,1,,,
1244.7110,1245.0110,1,,,
1244.9440,1245.2440,2,,,
1245.2110,1245.5110,1,,,
1245.4450,1245.7450,2,,,
1245.7120,1246.0120,1,,,
1245.9780,1246.2780,2,,,
1246.2120,1246.5120,2,,,
1246.4790,1246.7790,1,,,
1246.7460,1247.0460,1,,,
1256.7760,1257.0760,1,,,
1257.0430,1257.3430,1,,,
1257.2770,1257.5770,2,,,
1257.5100,1257.8100,2,,,
1257.7940,1258.0940,2,,,
1258.0270,1258.3270,1,,,
1258.2940,1258.5940,1,,,
1258.5610,1258.8610,1,,,
1258.8280,1259.1280,2,,,
1259.0610,1259.3610,2,,,
1259.3280,1259.6280,2,,,
1259.5620,1259.8620,2,,,
1259.8120,1260.1120,2,,,
1260.0620,1260.3620,2,,,
1260.3290,1260.6290,1,,,
1260.5960,1260.8960,2,,,
1260.8300,1261.1300,2,,,
1261.0960,1261.3960,1,,,
1261.3300,1261.6300,1,,,
1261.5970,1261.8970,1,,,
1261.8640,1262.1640,2,,,
1262.1310,1262.4310,2,,,
1262.3640,1262.6640,2,,,
1262.6310,1262.9310,2,,,
1262.8980,1263.1980,1,,,
1263.1310,1263.4310,1,,,
1263.3980,1263.6980,1,,,
1263.6320,1263.9320,1,,,
1263.8490,1264.1490,1,,,
1264.1320,1264.4320,2,,,
1264.3990,1264.6990,2,,,
1264.6660,1264.9660,1,,,
1264.8830,1265.1830,1,,,
1265.1660,1265.4660,2,,,
1265.4000,1265.7000,1,,,
1265.6670,1265.9670,1,,,
1265.9000,1266.2000,2,,,
1266.1670,1266.4670,2,,,
1266.4340,1266.7340,2,,,
1266.6680,1266.9680,2,,,
1266.9350,1267.2350,1,,,
1267.2020,1267.5020,2,,,
1267.4680,1267.7680,2,,,
1267.7020,1268.0020,1,,,
1267.9690,1268.2690,1,,,
1268.2360,1268.5360,2,,,
1268.5020,1268.8020,1,,,
1268.7360,1269.0360,2,,,
1269.0030,1269.3030,2,,,
1269.2360,1269.5360,1,,,
1269.4860,1269.7860,2,,,
1269.7530,1270.0530,2,,,
1270.0040,1270.3040,1,,,
1270.2700,1270.5700,1,,,
1270.5040,1270.8040,2,,,
1270.7710,1271.0710,2,,,
1271.0040,1271.3040,1,,,
1271.2710,1271.5710,1,,,
1271.5380,1271.8380,1,,,
1271.7720,1272.0720,2,,,
1272.0390,1272.3390,1,,,
1272.2720,1272.5720,1,,,
1272.5390,1272.8390,2,,,
1272.7720,1273.0720,2,,,
1273.0390,1273.3390,1,,,
1273.2730,1273.5730,1,,,
1273.5400,1273.8400,2,,,
1273.7730,1274.0730,2,,,
1282.0800,1282.3800,1,,,
1282.3470,1282.6470,1,,,
1282.6140,1282.9140,1,,,
1282.8810,1283.1810,1,,,
1283.1140,1283.4140,1,,,
1283.3810,1283.6810,1,,,
1283.6480,1283.9480,2,,,
1283.8810,1284.1810,1,,,
1284.1490,1284.4490,2,,,
1284.3820,1284.6820,2,,,
1284.6490,1284.9490,2,,,
1284.8820,1285.1820,2,,,
1285.1490,1285.4490,2,,,
1285.4160,1285.7160,1,,,
1285.6830,1285.9830,2,,,
1285.9160,1286.2160,2,,,
1286.1830,1286.4830,2,,,
1286.4170,1286.7170,1,,,
1286.6840,1286.9840,1,,,
1286.9510,1287.2510,2,,,
1287.1840,1287.4840,2,,,
1287.4510,1287.7510,1,,,
1287.6840,1287.9840,1,,,
1287.9510,1288.2510,2,,,
1288.2180,1288.5180,1,,,
1288.4520,1288.7520,1,,,
1288.7190,1289.0190,1,,,
1288.9860,1289.2860,2,,,
1289.2190,1289.5190,2,,,
1289.4860,1289.7860,2,,,
1289.7530,1290.0530,1,,,
1289.9860,1290.2860,2,,,
1290.2530,1290.5530,2,,,
1290.4870,1290.7870,2,,,
1290.7540,1291.0540,1,,,
1290.9870,1291.2870,2,,,
1291.2540,1291.5540,2,,,
1291.4880,1291.7880,1,,,
1291.7540,1292.0540,2,,,
1291.9880,1292.2880,1,,,
1292.2550,1292.5550,1,,,
1292.4880,1292.7880,1,,,
1292.7550,1293.0550,2,,,
1293.0220,1293.3220,2,,,
1293.2560,1293.5560,2,,,
1293.5230,1293.8230,2,,,
1293.7560,1294.0560,2,,,
1294.0230,1294.3230,2,,,
1294.2560,1294.5560,2,,,
1294.5230,1294.8230,1,,,
1294.7900,1295.0900,2,,,
1295.0240,1295.3240,1,,,
1295.2910,1295.5910,1,,,
1295.5580,1295.8580,1,,,
1295.7910,1296.0910,1,,,
1296.0580,1296.3580,2,,,
1296.2910,1296.5910,2,,,
1296.5580,1296.8580,1,,,
1296.7920,1297.0920,1,,,
1297.0590,1297.3590,2,,,
1297.3260,1297.6260,1,,,
1297.5590,1297.8590,1,,,
1297.8260,1298.1260,2,,,
1298.0930,1298.3930,2,,,
1298.3260,1298.6260,1,,,
1298.5930,1298.8930,2,,,
1298.8270,1299.1270,1,,,
1299.0940,1299.3940,2,,,
1307.4000,1307.7000,1,,,
1307.6670,1307.9670,1,,,
1307.9340,1308.2340,1,,,
1308.1680,1308.4680,2,,,
1308.4350,1308.7350,1,,,
1308.6680,1308.9680,2,,,
1308.9350,1309.2350,2,,,
1309.2020,1309.5020,2,,,
1309.4690,1309.7690,2,,,
1309.7020,1310.0020,2,,,
1309.9690,1310.2690,1,,,
1310.2030,1310.5030,1,,,
1310.4700,1310.7700,2,,,
1310.7360,1311.0360,2,,,
1310.9700,1311.2700,2,,,
1311.2370,1311.5370,2,,,
1311.4700,1311.7700,1,,,
1311.7370,1312.0370,1,,,
1312.0040,1312.3040,1,,,
1312.2380,1312.5380,1,,,
1312.5050,1312.8050,1,,,
1312.7710,1313.0710,1,,,
1313.0050,1313.3050,2,,,
1313.2720,1313.5720,2,,,
1313.5390,1313.8390,1,,,
1313.7720,1314.0720,1,,,
1314.0390,1314.3390,2,,,
1314.3060,1314.6060,2,,,
1314.5730,1314.8730,2,,,
1314.8060,1315.1060,2,,,
1315.0730,1315.3730,1,,,
1315.3400,1315.6400,2,,,
1315.6070,1315.9070,2,,,
1315.8410,1316.1410,1,,,
1316.1070,1316.4070,2,,,
1316.3410,1316.6410,1,,,
1316.6080,1316.9080,1,,,
1316.8750,1317.1750,1,,,
1317.1420,1317.4420,2,,,
1317.3750,1317.6750,1,,,
1317.6420,1317.9420,2,,,
1317.9090,1318.2090,2,,,
1318.1420,1318.4420,1,,,
1318.4090,1318.7090,2,,,
1318.6430,1318.9430,1,,,
1318.9100,1319.2100,1,,,
1319.1430,1319.4430,2,,,
1319.4100,1319.7100,2,,,
1319.6440,1319.9440,2,,,
1319.9100,1320.2100,2,,,
1320.1440,1320.4440,2,,,
1320.4110,1320.7110,2,,,
1320.6780,1320.9780,2,,,
1320.9110,1321.2110,1,,,
1321.1780,1321.4780,1,,,
1321.4450,1321.7450,2,,,
1321.6790,1321.9790,1,,,
1321.9450,1322.2450,2,,,
1322.1790,1322.4790,1,,,
1322.4460,1322.7460,1,,,
1322.6790,1322.9790,1,,,
1322.9460,1323.2460,2,,,
1323.2130,1323.5130,2,,,
1323.4470,1323.7470,2,,,
1323.7140,1324.0140,2,,,
1323.9470,1324.2470,1,,,
1324.2470,1324.5470,1,,,
1324.4810,1324.7810,1,,,
1332.7880,1333.0880,2,,,
1333.0540,1333.3540,1,,,
1333.3210,1333.6210,1,,,
1333.5880,1333.8880,2,,,
1333.8220,1334.1220,1,,,
1334.0890,1334.3890,2,,,
1334.3550,1334.6550,1,,,
1334.5890,1334.8890,2,,,
1334.8560,1335.1560,2,,,
1335.0890,1335.3890,2,,,
1335.3560,1335.6560,1,,,
1335.5900,1335.8900,1,,,
1335.8570,1336.1570,2,,,
1336.1240,1336.4240,2,,,
1336.3570,1336.6570,2,,,
1336.6240,1336.9240,2,,,
1336.8570,1337.1570,2,,,
1337.1240,1337.4240,1,,,
1337.3580,1337.6580,2,,,
1337.6250,1337.9250,1,,,
1337.8580,1338.1580,1,,,
1338.1250,1338.4250,1,,,
1338.3590,1338.6590,2,,,
1338.6260,1338.9260,2,,,
1338.8590,1339.1590,1,,,
1339.1260,1339.4260,2,,,
1339.3590,1339.6590,2,,,
1339.6260,1339.9260,1,,,
1339.8930,1340.1930,1,,,
1340.1270,1340.4270,1,,,
1340.3940,1340.6940,1,,,
1340.6270,1340.9270,2,,,
1340.8940,1341.1940,1,,,
1341.1280,1341.4280,2,,,
1341.3940,1341.6940,2,,,
1341.6280,1341.9280,1,,,
1341.8950,1342.1950,1,,,
1342.1280,1342.4280,2,,,
1342.3950,1342.6950,1,,,
1342.6620,1342.9620,2,,,
1342.8960,1343.1960,2,,,
1343.1630,1343.4630,1,,,
1343.3960,1343.6960,1,,,
1343.6630,1343.9630,2,,,
1343.9300,1344.2300,2,,,
1344.1630,1344.4630,2,,,
1344.4300,1344.7300,1,,,
1344.6970,1344.9970,1,,,
1344.9310,1345.2310,2,,,
1345.1980,1345.4980,2,,,
1345.4310,1345.7310,2,,,
1345.6980,1345.9980,1,,,
1345.9650,1346.2650,1,,,
1346.1980,1346.4980,1,,,
1346.4650,1346.7650,1,,,
1346.6990,1346.9990,1,,,
